line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr     10^53 g cm2/s

243  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
244  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
245  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
246  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
247  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
248  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
249  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
250  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
251  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
252  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
253  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
254  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
255  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
256  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
257  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
258  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
259  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
260  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
261  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
262  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
263  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
264  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
265  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
266  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
267  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
268  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
269  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
270  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
271  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
272  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
273  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
274  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
275  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
276  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
277  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
278  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
279  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
280  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
281  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
282  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
283  0.314154075029390E+07   55.223565  6.335537  4.332465  0.1684910E-01  0.9694592E+00  8.7618812E-05  2.4459639E-05  8.1659515E-03  8.6659683E-05  1.1883464E-07  2.2863940E-10  1.7294985E-03  1.7349776E-05  4.273E-06  0.8916  5.036330   -3.303  2.363332  8.333827  0.0000000E+00  0.9109509E+00  6.9558971E-02  2.4086718E-12  4.6550341E-10  1.4960614E-03  2.0188765E-10  1.6820762E-09  1.7286540E-03  1.2636713E-02  1.941E-06  2.626E-13  4.192E-12  1.000E+00  1.000E+00  2.25E+08  0.00E+00  9.41E-02  0.000300  0.612910  0.0000000E+00  9.2193234730E-09
