line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot
304  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
305  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
306  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
307  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
308  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
309  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
310  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
311  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
312  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
313  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
314  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
315  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
316  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
317  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
318  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
319  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
320  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
321  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
322  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
323  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
324  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
325  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
326  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
327  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
328  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
329  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
330  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
331  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
332  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
333  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
334  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
335  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
336  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
337  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
338  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
339  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
340  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
341  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
342  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
343  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
344  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
345  0.414802361555261E+07   43.243965  6.020277  4.105521  0.4410995E+00  0.5451587E+00  3.2966796E-04  2.4914226E-05  7.1647515E-03  9.0552425E-04  6.9741651E-07  1.4899745E-06  1.8266460E-03  2.0762574E-05  1.898E-06  0.1959  4.105521   -3.505  2.113016  8.182884  0.0000000E+00  0.9863100E+00  1.5588191E-04  1.1287528E-06  8.0485955E-03  1.3719812E-04  1.8533041E-07  5.9992808E-06  1.7420987E-03  1.7118060E-05  1.727E-06  9.343E-09  3.814E-05  1.000E+00  1.000E+00  1.49E+02  3.42-265  1.60E+00  0.016093  0.536751  0.0000000E+00  8.9667799924E-02
